X_05%,X_68%,X_95%,Template
11931,18656,18924,4
10933,17921,18991,4
10938,16744,17470,4
10134,14251,14694,4
9603,14466,15473,4
10734,19943,21021,4
12311,23087,24370,4
14342,24295,25947,4
14627,22535,24314,4
13053,17685,18292,4
10635,15748,15996,4
10199,14327,14480,4
10062,16386,16693,4
10221,16719,17206,4
10331,14263,15117,4
10526,18406,19343,4
11778,18616,20407,4
10871,16525,17174,4
11079,18197,18954,4
12148,20459,21888,4
12616,21876,23524,4
13848,21673,22830,4
13290,19806,20777,4
11756,19221,20141,4
11464,17255,17628,4
11526,18463,19527,4
12530,19966,20990,4
12133,20132,21480,4
12768,18860,19355,4
12300,19695,20636,4
12751,19961,20905,4
11306,16359,16574,4
10674,16383,16857,4
11201,17794,18134,4
11369,18931,20042,4
11967,20793,22351,4
12699,22265,23811,4
14157,22783,24256,4
13924,19592,20181,4
12712,19304,19928,4
13183,21850,22948,4
13307,21722,23050,4
13411,22316,23812,4
13471,24212,25882,4
14952,24375,26102,4
14359,21411,22283,4
11985,17096,17761,4
11935,20165,20411,4
13368,21936,23392,4
14012,22959,24809,4
13381,19403,20322,4
11996,16538,17580,4
10334,15971,16611,4
11123,18188,18961,4
12659,20425,21697,4
11627,18420,19215,4
11330,19378,19879,4
12465,21341,22062,4
13709,19174,19953,4
11029,14676,15131,4
10043,14361,14784,4
10415,16589,17324,4
10582,16363,17023,4
10573,16626,16990,4
10812,17666,17899,4
11847,21009,22315,4
13325,21295,22508,4
13837,19135,19456,4
12304,20087,21044,4
11894,19913,20858,4
11898,20580,21934,4
12416,21313,22789,4
12733,19580,20881,4
11220,15687,15943,4
9995,14363,14743,4
10140,16542,17777,4
11486,18276,18978,4
10739,17421,17863,4
10679,17568,18112,4
11449,20977,22545,4
12890,20461,21843,4
12845,17157,17341,4
11362,18034,18213,4
11327,17653,17806,4
10913,16929,17136,4
10458,16762,17024,4
10409,16502,17093,4
10663,14432,15425,4
9662,13554,14843,4
9748,15949,16177,4
10058,16107,16340,4
10105,16381,16554,4
10298,17423,17771,4
10758,17549,18130,4
10718,15844,16352,4
10662,14987,15798,4
10171,17467,17889,4
10622,18815,19294,4
11739,20979,22131,4
12747,20248,20733,4
12464,18011,18775,4
10444,14577,14866,4
9677,13738,14953,4
9822,16123,16613,4
10017,16393,16964,4
10406,17224,17786,4
11089,18803,19302,4
11186,18656,19321,4
11272,16837,17180,4
11021,14540,15225,4
10083,16855,17974,4
10861,16177,17002,4
10206,16262,17135,4
10274,16325,17127,4
10313,15835,16250,4
9935,13827,14752,4
9721,13604,15280,4
9910,15905,17110,4
10281,15850,17017,4
10304,15971,17230,4
10361,16467,17520,4
10619,17100,17393,4
10487,14577,15275,4
9713,13940,15732,4
9873,16759,17595,4
10519,17127,18011,4
10732,16210,17046,4
10164,15683,16762,4
10270,15595,15999,4
10144,14984,15615,4
9748,13541,15696,4
10342,15980,17511,4
10828,15941,17037,4
10474,15800,16099,4
10298,16005,16993,4
10450,15733,16390,4
10481,15223,15860,4
10255,13762,15985,4
10354,15848,17717,4
10539,16555,17939,4
11042,16096,18146,4
11496,16554,18453,4
11564,16550,17678,4
11093,15130,16581,4
11259,14562,16777,4
11413,16765,18327,4
10875,16161,17846,4
11043,16096,17811,4
10458,16398,17795,4
10834,16343,17801,4
11475,15245,16796,4
11248,14611,17323,4
11408,16949,18871,4
11715,17456,18682,4
11387,17080,17891,4
10318,13596,15178,4
10305,15093,17208,4
11746,15615,17296,4
11469,14812,17430,4
11059,17001,18647,4
10791,16068,18434,4
11359,16689,19048,4
11573,16959,18782,4
11641,16946,18558,4
11750,16288,18621,4
12730,16873,19359,4
12189,17923,19984,4
12567,18069,20498,4
12912,17969,20243,4
13002,18319,20390,4
13358,18398,19605,4
12325,16223,17915,4
11658,16122,18697,4
11967,18128,20208,4
12497,17738,19880,4
11804,17084,19501,4
12470,18569,20775,4
12888,17779,19175,4
12334,16921,18825,4
12897,18033,19758,4
12485,18516,21136,4
13499,18666,20600,4
13284,18554,20368,4
12686,18119,20398,4
12733,18231,19780,4
12508,16607,18262,4
11535,15612,17622,4
10480,15437,16552,4
10980,14421,15331,4
11261,16823,18724,4
11550,17508,19131,4
11509,16507,17958,4
11295,15595,17254,4
11154,14991,17459,4
11501,16181,17984,4
11629,16047,17964,4
11626,17670,20580,4
14104,19473,21707,4
14562,19056,19882,4
12813,16471,17920,4
11496,15259,17660,4
11256,16724,18504,4
11174,16178,18040,4
10808,16449,18103,4
11155,16465,18513,4
11397,17178,17831,4
11136,15138,16902,4
11365,14835,17362,4
11549,17882,19566,4
12227,17355,19343,4
12568,17685,19577,4
12959,18103,19472,4
12266,16860,17971,4
12025,16131,17548,4
11839,16090,18189,4
13362,18591,20331,4
13490,18378,19641,4
12318,17399,19241,4
12757,17980,19654,4
13281,18145,19079,4
12925,16377,17799,4
12180,16249,18462,4
12629,17810,19143,4
12503,17463,18832,4
11600,17161,18769,4
12462,17468,18840,4
12436,17994,18849,4
11482,15325,16701,4
11296,14961,16546,4
11365,16990,18733,4
11631,17173,18324,4
11262,17025,18537,4
11758,17290,18858,4
12090,17390,18167,4
12131,15968,17316,4
11376,15379,17856,4
13258,18888,20085,4
13660,18354,19689,4
12860,18218,19202,4
12038,17111,18450,4
12382,17063,17637,4
12531,16114,17232,4
12536,15471,17004,4
11124,16154,17318,4
11257,16623,18231,4
12563,17429,18926,4
13090,17846,18918,4
12932,18093,18932,4
12339,16015,16965,4
12296,15115,17266,4
12105,17084,18138,4
12024,17284,18807,4
11696,17061,18735,4
12763,17736,19397,4
13635,17953,18491,4
12613,16240,16957,4
11923,15128,17221,4
12067,17028,17980,4
11340,16359,17845,4
11329,16664,17809,4
11626,16419,17716,4
11664,16315,17009,4
11096,15815,16504,4
11098,14888,16794,4
12028,17221,17899,4
12206,16693,17416,4
11607,16923,17509,4
11975,16864,17405,4
11615,16038,16795,4
10934,15389,15977,4
10895,14946,16062,4
11449,16765,17290,4
11902,16760,17276,4
11416,17342,17836,4
11260,16612,17137,4
11694,16296,16802,4
11733,14897,15645,4
11242,13924,15021,4
11371,16499,17115,4
11599,16434,17212,4
11387,16049,16558,4
11107,16225,16664,4
10941,16558,17049,4
11411,14900,15832,4
11719,14547,15656,4
11325,17054,17352,4
10868,16212,16405,4
10547,15919,16730,4
11493,15953,16595,4
11044,16333,16940,4
10618,14070,15115,4
10340,14743,15820,4
10828,15947,16699,4
11055,15688,16093,4
10833,15680,16228,4
10489,15478,15675,4
10150,15424,15722,4
10224,13694,14438,4
9690,13761,14773,4
10453,15522,15906,4
10806,15366,15697,4
10626,15222,15648,4
10301,15209,15542,4
10024,15059,15551,4
9664,13301,13871,4
9429,13037,13708,4
9623,14874,15249,4
9833,15223,15600,4
9804,15813,16196,4
10091,15552,15915,4
9841,14923,15516,4
9625,13140,13613,4
9409,13498,14171,4
9743,16082,16394,4
10155,15722,16021,4
10422,15177,15489,4
10609,15129,15519,4
10147,15330,15767,4
10044,14198,14581,4
9900,13845,14110,4
9854,15270,15599,4
9901,15543,15854,4
9944,15651,15877,4
10017,15945,16280,4
9861,15032,15490,4
9799,13186,13901,4
9507,12588,13474,4
9608,15385,15779,4
10147,15311,15600,4
9905,15454,15725,4
9901,15470,15667,4
9915,15105,15538,4
9795,13477,13950,4
9403,13337,13913,4
9563,15169,15517,4
10043,15432,15595,4
9918,15356,15741,4
9886,15165,15496,4
9967,15045,15563,4
9581,13068,13576,4
9252,12832,13101,4
9211,13691,14102,4
9773,17039,17726,4
9995,15514,15709,4
9855,15780,16125,4
10041,15647,16275,4
9971,14520,14959,4
9648,14447,14607,4
9963,16716,17184,4
10496,17462,18077,4
10702,16399,16815,4
10167,16028,16403,4
10140,15746,16382,4
10040,17361,18220,4
11689,20032,20636,4
13306,23837,25412,4
14237,24777,26103,4
14138,20873,21901,4
12234,18837,19635,4
10932,17836,18649,4
11032,17228,18046,4
11239,14801,15125,4
10466,16974,17287,4
10676,17385,18123,4
10570,16755,17286,4
10563,17054,17614,4
10718,17145,17814,4
10645,16300,16432,4
10732,16311,16600,4
11562,18628,19163,4
11569,18159,19350,4
10911,18269,19105,4
11374,18302,18793,4
11605,19464,20353,4
11923,17462,18187,4
11434,18075,18635,4
12664,20862,22020,4
12504,20461,21799,4
12267,19604,20605,4
11697,19661,20968,4
11846,15155,15455,4
10765,15261,15586,4
10746,17065,17658,4
12207,21843,23032,4
13713,23284,24707,4
14191,23122,24590,4
14250,20430,21407,4
11924,18993,20039,4
11911,18150,18576,4
11916,18100,18658,4
13181,20551,21293,4
12229,20679,21977,4
12430,21177,22691,4
13055,22323,23650,4
13565,23101,24551,4
13486,21287,22336,4
13511,20241,21086,4
13891,22087,23444,4
13252,20301,21466,4
12772,19023,19464,4
12537,19593,20225,4
12201,19921,20932,4
11792,18518,19175,4
11960,16732,17509,4
11532,19983,21253,4
12601,21149,22214,4
12649,20851,22139,4
13242,21751,23242,4
13179,21100,22171,4
12562,17299,18705,4
11487,17053,17320,4
11644,19754,20455,4
12375,19086,19840,4
12080,18429,18858,4
11580,18297,19067,4
11433,17616,18798,4
10860,16058,16314,4
10755,16220,16454,4
11220,17448,18015,4
11069,17512,18041,4
11013,18227,18962,4
11511,18308,19545,4
11557,18229,19287,4
11296,16201,16781,4
10517,16231,17063,4
11519,20422,21538,4
12654,18913,19678,4
10636,16704,17074,4
10568,17645,18152,4
11074,18250,19191,4
11064,16534,16960,4
10780,16427,17167,4
11572,19224,20328,4
11003,17072,17633,4
10546,17329,17895,4
10811,17609,18482,4
10852,17383,18086,4
11187,16288,16719,4
10866,15382,15635,4
10315,15672,16642,4
10617,18395,19140,4
11216,18518,19237,4
11468,20866,21510,4
12784,20409,22162,4
12842,19326,19620,4
12045,16961,17185,4
10930,18134,18777,4
11178,17591,18312,4
10699,16522,16739,4
10205,16396,16652,4
10338,16109,16486,4
10395,15656,16047,4
10795,16495,17842,4
12168,19076,19804,4
10832,16487,16753,4
10393,16705,16857,4
10357,16123,16475,4
10048,15274,15625,4
9862,13779,14320,4
9568,14191,15319,4
10094,16012,16290,4
10014,15827,16026,4
10002,15902,16074,4
10072,15725,16038,4
10103,16264,16449,4
10236,15166,15628,4
10275,15100,16315,4
10550,16761,17157,4
10399,16266,16714,4
10327,16444,16880,4
10312,15624,16024,4
9958,15288,15661,4
9876,13585,14314,4
9618,13809,15116,4
9831,15592,16470,4
10272,15516,16409,4
10208,15579,16461,4
10137,16114,16642,4
10077,15380,15739,4
9649,13470,14389,4
9454,13097,14568,4
9529,15158,16294,4
9713,15562,16634,4
9965,15565,16472,4
9902,16036,16822,4
9886,14921,15545,4
9828,13696,14816,4
9892,13628,15640,4
10279,15838,16876,4
10352,15628,16875,4
10277,16080,17263,4
10747,15858,17084,4
10988,15589,16124,4
10253,14087,15021,4
9651,13472,15237,4
9763,15604,16666,4
10021,16060,17029,4
10655,16047,17330,4
10909,16004,17202,4
11237,15476,16310,4
10085,13803,14973,4
10201,14009,16442,4
10817,16345,17758,4
10560,15561,17214,4
10149,15543,17170,4
10069,15885,17317,4
10089,15541,16439,4
9768,14170,15348,4
9500,13289,15620,4
9844,15328,17363,4
10772,15535,17465,4
10724,15624,17709,4
10949,16189,17724,4
10399,15685,16640,4
9909,14682,15814,4
9650,13719,16311,4
10420,15870,18138,4
11226,16276,18733,4
11926,17112,19224,4
12306,17346,19044,4
12264,17162,18580,4
12326,16430,18230,4
12362,15755,18213,4
12055,17067,18679,4
11120,16690,17903,4
11103,16397,17720,4
10862,14080,15383,4
10856,15124,16464,4
10826,14548,16362,4
11138,15798,17634,4
10780,16075,17996,4
10838,15965,18365,4
11430,16481,18571,4
11433,16302,18199,4
11182,16426,18245,4
11895,15718,17623,4
11362,15845,18668,4
12689,18584,21004,4
13014,17975,19307,4
10919,16352,18202,4
10948,17232,19332,4
10638,15072,16942,4
11160,15265,17591,4
12013,15130,17708,4
10773,16034,18218,4
10397,16715,19373,4
11988,17638,19603,4
11992,17120,19168,4
12222,18087,20222,4
12736,17464,19184,4
12725,17578,19716,4
12673,18210,20489,4
13492,18138,19761,4
12263,16896,17605,4
10614,14190,15272,4
11486,15852,17798,4
11089,15431,16603,4
10330,14284,16263,4
10535,16082,18325,4
11334,16479,18663,4
11862,17819,19329,4
