X_05%,X_68%,X_95%,Template
11818,19083,27471,0
11458,26557,28485,0
11567,17632,24244,0
13687,20513,20971,0
14718,21990,30981,0
12102,23808,29620,0
11670,27073,28149,0
11068,18779,25780,0
11276,27571,29488,0
11326,25662,26653,0
11878,23677,26709,0
13002,32869,34438,0
15280,30085,31785,0
14950,30207,33970,0
13485,20618,32479,0
12725,19832,21046,0
13221,18187,25176,0
10710,23253,23584,0
10604,17511,23223,0
10375,18210,27892,0
10861,27976,29068,0
11153,26502,30103,0
11760,26428,27364,0
10567,15080,22698,0
9846,14748,21538,0
10546,30154,32005,0
12381,21148,33223,0
12591,28612,33598,0
13621,20671,28540,0
13376,19325,27691,0
11572,20350,25416,0
10842,15863,25090,0
10632,27588,28878,0
11742,28305,28528,0
13332,24925,28068,0
10968,18695,19339,0
12942,18573,19162,0
10412,21612,22146,0
9604,20943,23029,0
10311,26518,27697,0
11302,17590,25986,0
10179,16680,23866,0
10355,24127,26128,0
10092,15942,23583,0
10940,20674,21553,0
9571,21168,23187,0
9900,25258,25660,0
10405,25998,26629,0
10570,26622,27292,0
10927,18183,24361,0
11375,27574,28444,0
12648,17390,18286,0
10126,14637,21271,0
9889,16078,21657,0
10062,23841,24796,0
10673,16497,17482,0
10446,24882,26209,0
12632,23367,25161,0
10489,15823,23241,0
9959,21139,23940,0
10088,23980,26089,0
10357,16266,17498,0
10351,16175,20874,0
10239,23302,24028,0
10522,23304,24133,0
10782,22339,23449,0
10068,14477,24141,0
10488,24711,26812,0
10739,21568,27132,0
10954,24348,25269,0
11045,16470,24789,0
10952,16677,22224,0
10926,22222,23370,0
10605,14490,23502,0
10256,16072,22063,0
10410,16199,24930,0
10314,16497,22936,0
10720,16438,23902,0
10614,16143,22806,0
9962,14446,21234,0
10565,16410,21231,0
9891,15938,26973,0
10399,15940,24661,0
10558,24396,27418,0
11357,16656,21189,0
11827,24303,26271,0
11388,17958,22632,0
10564,13893,20127,0
10051,23835,26674,0
10567,18277,24961,0
10568,16609,24699,0
11221,24180,27640,0
12193,25263,27381,0
11762,23196,25288,0
12031,17188,21214,0
10721,16329,27400,0
10624,25974,28212,0
11586,17937,26089,0
11620,16595,22056,0
11940,16746,17804,0
12053,17664,24108,0
11227,22345,26355,0
10933,18976,25644,0
12450,16678,18441,0
10468,17108,24448,0
10838,24295,24721,0
11148,16870,19027,0
11985,17092,23433,0
11850,17791,22620,0
12190,18077,29121,0
12307,26023,26877,0
12721,27196,31620,0
13458,18513,30643,0
12885,19427,30006,0
12389,16359,20947,0
11883,22918,27930,0
12023,17563,20518,0
13031,27846,32317,0
14085,19555,21733,0
14281,29304,31515,0
13004,28006,29634,0
14560,24301,27594,0
12288,18818,28302,0
12683,26946,29373,0
13266,26485,31432,0
13278,18923,20939,0
13239,18684,22171,0
12520,23923,25605,0
13285,17622,22918,0
11515,15096,19051,0
10293,15691,23466,0
11606,24808,28975,0
12178,18967,25843,0
11182,17728,25717,0
10862,17161,24835,0
