SystemLoad,Date,Hour
17586,2007-01-23,14
17376,2007-01-23,15
17421,2007-01-23,16
18212,2007-01-23,17
19744,2007-01-23,18
29706,2007-01-23,19
29026,2007-01-23,20
27850,2007-01-23,21
17354,2007-01-23,22
15694,2007-01-23,23
14214,2007-01-23,24
13346,2007-01-24,1
12913,2007-01-24,2
12758,2007-01-24,3
12794,2007-01-24,4
13184,2007-01-24,5
14396,2007-01-24,6
16725,2007-01-24,7
26926,2007-01-24,8
26979,2007-01-24,9
26670,2007-01-24,10
26436,2007-01-24,11
26152,2007-01-24,12
17212,2007-01-24,13
17137,2007-01-24,14
16973,2007-01-24,15
17008,2007-01-24,16
17811,2007-01-24,17
19401,2007-01-24,18
19490,2007-01-24,19
19073,2007-01-24,20
18347,2007-01-24,21
17182,2007-01-24,22
15596,2007-01-24,23
14116,2007-01-24,24
13170,2007-01-25,1
12777,2007-01-25,2
12624,2007-01-25,3
12702,2007-01-25,4
13094,2007-01-25,5
14289,2007-01-25,6
16644,2007-01-25,7
26901,2007-01-25,8
27144,2007-01-25,9
27046,2007-01-25,10
26968,2007-01-25,11
17890,2007-01-25,12
17756,2007-01-25,13
17655,2007-01-25,14
17539,2007-01-25,15
17655,2007-01-25,16
18459,2007-01-25,17
20077,2007-01-25,18
20379,2007-01-25,19
20107,2007-01-25,20
19534,2007-01-25,21
18423,2007-01-25,22
16894,2007-01-25,23
15578,2007-01-25,24
14826,2007-01-26,1
14528,2007-01-26,2
14427,2007-01-26,3
14539,2007-01-26,4
22321,2007-01-26,5
24037,2007-01-26,6
27375,2007-01-26,7
29244,2007-01-26,8
29565,2007-01-26,9
29673,2007-01-26,10
29806,2007-01-26,11
29698,2007-01-26,12
29274,2007-01-26,13
28981,2007-01-26,14
28581,2007-01-26,15
28545,2007-01-26,16
29451,2007-01-26,17
31540,2007-01-26,18
31551,2007-01-26,19
30733,2007-01-26,20
29844,2007-01-26,21
28446,2007-01-26,22
26553,2007-01-26,23
16354,2007-01-26,24
15384,2007-01-27,1
14868,2007-01-27,2
14582,2007-01-27,3
14459,2007-01-27,4
14508,2007-01-27,5
14809,2007-01-27,6
15545,2007-01-27,7
16422,2007-01-27,8
17563,2007-01-27,9
18337,2007-01-27,10
18638,2007-01-27,11
27793,2007-01-27,12
27252,2007-01-27,13
26611,2007-01-27,14
26050,2007-01-27,15
25797,2007-01-27,16
26548,2007-01-27,17
18857,2007-01-27,18
18744,2007-01-27,19
18138,2007-01-27,20
17508,2007-01-27,21
16656,2007-01-27,22
15562,2007-01-27,23
14436,2007-01-27,24
13499,2007-01-28,1
12971,2007-01-28,2
12696,2007-01-28,3
12513,2007-01-28,4
12500,2007-01-28,5
12774,2007-01-28,6
13325,2007-01-28,7
13971,2007-01-28,8
14892,2007-01-28,9
15511,2007-01-28,10
15790,2007-01-28,11
15871,2007-01-28,12
15741,2007-01-28,13
15429,2007-01-28,14
15172,2007-01-28,15
15227,2007-01-28,16
16116,2007-01-28,17
17931,2007-01-28,18
18202,2007-01-28,19
17799,2007-01-28,20
25740,2007-01-28,21
24078,2007-01-28,22
22083,2007-01-28,23
13557,2007-01-28,24
12823,2007-01-29,1
12526,2007-01-29,2
12459,2007-01-29,3
12534,2007-01-29,4
12950,2007-01-29,5
14186,2007-01-29,6
16636,2007-01-29,7
17999,2007-01-29,8
18189,2007-01-29,9
18241,2007-01-29,10
18289,2007-01-29,11
18237,2007-01-29,12
18044,2007-01-29,13
17869,2007-01-29,14
17659,2007-01-29,15
17732,2007-01-29,16
18511,2007-01-29,17
20252,2007-01-29,18
30795,2007-01-29,19
30106,2007-01-29,20
19333,2007-01-29,21
18041,2007-01-29,22
16376,2007-01-29,23
15000,2007-01-29,24
14152,2007-01-30,1
13787,2007-01-30,2
20448,2007-01-30,3
20503,2007-01-30,4
20953,2007-01-30,5
22776,2007-01-30,6
17520,2007-01-30,7
18654,2007-01-30,8
18683,2007-01-30,9
18585,2007-01-30,10
18474,2007-01-30,11
18265,2007-01-30,12
17976,2007-01-30,13
17794,2007-01-30,14
17613,2007-01-30,15
17621,2007-01-30,16
18335,2007-01-30,17
19872,2007-01-30,18
20108,2007-01-30,19
19672,2007-01-30,20
18849,2007-01-30,21
17600,2007-01-30,22
15994,2007-01-30,23
14583,2007-01-30,24
20539,2007-01-31,1
19917,2007-01-31,2
19710,2007-01-31,3
19774,2007-01-31,4
20301,2007-01-31,5
22155,2007-01-31,6
25633,2007-01-31,7
18305,2007-01-31,8
18361,2007-01-31,9
18210,2007-01-31,10
18178,2007-01-31,11
18016,2007-01-31,12
17812,2007-01-31,13
17630,2007-01-31,14
17418,2007-01-31,15
17439,2007-01-31,16
18100,2007-01-31,17
19720,2007-01-31,18
19981,2007-01-31,19
19571,2007-01-31,20
18883,2007-01-31,21
17664,2007-01-31,22
16040,2007-01-31,23
14595,2007-01-31,24
13804,2007-02-01,1
13321,2007-02-01,2
13207,2007-02-01,3
19806,2007-02-01,4
20242,2007-02-01,5
21924,2007-02-01,6
25411,2007-02-01,7
27256,2007-02-01,8
27441,2007-02-01,9
27459,2007-02-01,10
27424,2007-02-01,11
27097,2007-02-01,12
26637,2007-02-01,13
26269,2007-02-01,14
17293,2007-02-01,15
17251,2007-02-01,16
17892,2007-02-01,17
19370,2007-02-01,18
19579,2007-02-01,19
19143,2007-02-01,20
18430,2007-02-01,21
17227,2007-02-01,22
15679,2007-02-01,23
14211,2007-02-01,24
13325,2007-02-02,1
12865,2007-02-02,2
12653,2007-02-02,3
12619,2007-02-02,4
12943,2007-02-02,5
14047,2007-02-02,6
16265,2007-02-02,7
17554,2007-02-02,8
17831,2007-02-02,9
17922,2007-02-02,10
17939,2007-02-02,11
17827,2007-02-02,12
17638,2007-02-02,13
17531,2007-02-02,14
17329,2007-02-02,15
17301,2007-02-02,16
26806,2007-02-02,17
28153,2007-02-02,18
18630,2007-02-02,19
18103,2007-02-02,20
17430,2007-02-02,21
16475,2007-02-02,22
15181,2007-02-02,23
13796,2007-02-02,24
12870,2007-02-03,1
12326,2007-02-03,2
12093,2007-02-03,3
12018,2007-02-03,4
18273,2007-02-03,5
19012,2007-02-03,6
20286,2007-02-03,7
14439,2007-02-03,8
15466,2007-02-03,9
16140,2007-02-03,10
16377,2007-02-03,11
16328,2007-02-03,12
16055,2007-02-03,13
15730,2007-02-03,14
15468,2007-02-03,15
15468,2007-02-03,16
16049,2007-02-03,17
17683,2007-02-03,18
18071,2007-02-03,19
17673,2007-02-03,20
17155,2007-02-03,21
16428,2007-02-03,22
15381,2007-02-03,23
14315,2007-02-03,24
13465,2007-02-04,1
12964,2007-02-04,2
12765,2007-02-04,3
12676,2007-02-04,4
12781,2007-02-04,5
13067,2007-02-04,6
13615,2007-02-04,7
21445,2007-02-04,8
22945,2007-02-04,9
24073,2007-02-04,10
24547,2007-02-04,11
24753,2007-02-04,12
24652,2007-02-04,13
24406,2007-02-04,14
24130,2007-02-04,15
24252,2007-02-04,16
25389,2007-02-04,17
28026,2007-02-04,18
28279,2007-02-04,19
18221,2007-02-04,20
17705,2007-02-04,21
16887,2007-02-04,22
15804,2007-02-04,23
14592,2007-02-04,24
13879,2007-02-05,1
13633,2007-02-05,2
13586,2007-02-05,3
13691,2007-02-05,4
14104,2007-02-05,5
22963,2007-02-05,6
26476,2007-02-05,7
28429,2007-02-05,8
28855,2007-02-05,9
29047,2007-02-05,10
29124,2007-02-05,11
29152,2007-02-05,12
28789,2007-02-05,13
28578,2007-02-05,14
28306,2007-02-05,15
28447,2007-02-05,16
29452,2007-02-05,17
21235,2007-02-05,18
21640,2007-02-05,19
21187,2007-02-05,20
20423,2007-02-05,21
19004,2007-02-05,22
17287,2007-02-05,23
15810,2007-02-05,24
14966,2007-02-06,1
14519,2007-02-06,2
14348,2007-02-06,3
14349,2007-02-06,4
14680,2007-02-06,5
15865,2007-02-06,6
18081,2007-02-06,7
19150,2007-02-06,8
19221,2007-02-06,9
19129,2007-02-06,10
19058,2007-02-06,11
18893,2007-02-06,12
18615,2007-02-06,13
18408,2007-02-06,14
27256,2007-02-06,15
27211,2007-02-06,16
28083,2007-02-06,17
30379,2007-02-06,18
31158,2007-02-06,19
30559,2007-02-06,20
29385,2007-02-06,21
18488,2007-02-06,22
16803,2007-02-06,23
15364,2007-02-06,24
14578,2007-02-07,1
14214,2007-02-07,2
14124,2007-02-07,3
14164,2007-02-07,4
14494,2007-02-07,5
15657,2007-02-07,6
17924,2007-02-07,7
19136,2007-02-07,8
19269,2007-02-07,9
19119,2007-02-07,10
19009,2007-02-07,11
18814,2007-02-07,12
18560,2007-02-07,13
18453,2007-02-07,14
18261,2007-02-07,15
18258,2007-02-07,16
18834,2007-02-07,17
20426,2007-02-07,18
20829,2007-02-07,19
20420,2007-02-07,20
29614,2007-02-07,21
27693,2007-02-07,22
25278,2007-02-07,23
23107,2007-02-07,24
14614,2007-02-08,1
14195,2007-02-08,2
14056,2007-02-08,3
21157,2007-02-08,4
21627,2007-02-08,5
23392,2007-02-08,6
26737,2007-02-08,7
28440,2007-02-08,8
28572,2007-02-08,9
28452,2007-02-08,10
28336,2007-02-08,11
28131,2007-02-08,12
18568,2007-02-08,13
18470,2007-02-08,14
18295,2007-02-08,15
18329,2007-02-08,16
18813,2007-02-08,17
20200,2007-02-08,18
20664,2007-02-08,19
20234,2007-02-08,20
19503,2007-02-08,21
18321,2007-02-08,22
16668,2007-02-08,23
15302,2007-02-08,24
14382,2007-02-09,1
13992,2007-02-09,2
20757,2007-02-09,3
20772,2007-02-09,4
21244,2007-02-09,5
22957,2007-02-09,6
26257,2007-02-09,7
27933,2007-02-09,8
28144,2007-02-09,9
28092,2007-02-09,10
28135,2007-02-09,11
27894,2007-02-09,12
27423,2007-02-09,13
27151,2007-02-09,14
26695,2007-02-09,15
26556,2007-02-09,16
27198,2007-02-09,17
29104,2007-02-09,18
29632,2007-02-09,19
28855,2007-02-09,20
27955,2007-02-09,21
26688,2007-02-09,22
24687,2007-02-09,23
15156,2007-02-09,24
14320,2007-02-10,1
13883,2007-02-10,2
13645,2007-02-10,3
13587,2007-02-10,4
13682,2007-02-10,5
14081,2007-02-10,6
14834,2007-02-10,7
15734,2007-02-10,8
16863,2007-02-10,9
17555,2007-02-10,10
17598,2007-02-10,11
17271,2007-02-10,12
16810,2007-02-10,13
16398,2007-02-10,14
16091,2007-02-10,15
24154,2007-02-10,16
24904,2007-02-10,17
26922,2007-02-10,18
27583,2007-02-10,19
26931,2007-02-10,20
26124,2007-02-10,21
16698,2007-02-10,22
15706,2007-02-10,23
14622,2007-02-10,24
13840,2007-02-11,1
13361,2007-02-11,2
13156,2007-02-11,3
13099,2007-02-11,4
13186,2007-02-11,5
13486,2007-02-11,6
14082,2007-02-11,7
14735,2007-02-11,8
15572,2007-02-11,9
16122,2007-02-11,10
16321,2007-02-11,11
16302,2007-02-11,12
16155,2007-02-11,13
15899,2007-02-11,14
15625,2007-02-11,15
15651,2007-02-11,16
16331,2007-02-11,17
17995,2007-02-11,18
18640,2007-02-11,19
18339,2007-02-11,20
17677,2007-02-11,21
24796,2007-02-11,22
22764,2007-02-11,23
21034,2007-02-11,24
13218,2007-02-12,1
19347,2007-02-12,2
19195,2007-02-12,3
19278,2007-02-12,4
19866,2007-02-12,5
21720,2007-02-12,6
25059,2007-02-12,7
26776,2007-02-12,8
26970,2007-02-12,9
26890,2007-02-12,10
26911,2007-02-12,11
26709,2007-02-12,12
26350,2007-02-12,13
25998,2007-02-12,14
25644,2007-02-12,15
25593,2007-02-12,16
26383,2007-02-12,17
28689,2007-02-12,18
29634,2007-02-12,19
29086,2007-02-12,20
27982,2007-02-12,21
26184,2007-02-12,22
23862,2007-02-12,23
14490,2007-02-12,24
13737,2007-02-13,1
13434,2007-02-13,2
13354,2007-02-13,3
13468,2007-02-13,4
13880,2007-02-13,5
22729,2007-02-13,6
26238,2007-02-13,7
28149,2007-02-13,8
28489,2007-02-13,9
28552,2007-02-13,10
28494,2007-02-13,11
28174,2007-02-13,12
27681,2007-02-13,13
27406,2007-02-13,14
27028,2007-02-13,15
18047,2007-02-13,16
18622,2007-02-13,17
19963,2007-02-13,18
20413,2007-02-13,19
20045,2007-02-13,20
19328,2007-02-13,21
18178,2007-02-13,22
16572,2007-02-13,23
15174,2007-02-13,24
14337,2007-02-14,1
13953,2007-02-14,2
13807,2007-02-14,3
13844,2007-02-14,4
21153,2007-02-14,5
22558,2007-02-14,6
24936,2007-02-14,7
26764,2007-02-14,8
28023,2007-02-14,9
29019,2007-02-14,10
29692,2007-02-14,11
30058,2007-02-14,12
29938,2007-02-14,13
29640,2007-02-14,14
29041,2007-02-14,15
28602,2007-02-14,16
29016,2007-02-14,17
30673,2007-02-14,18
30888,2007-02-14,19
29808,2007-02-14,20
28407,2007-02-14,21
26449,2007-02-14,22
16215,2007-02-14,23
14955,2007-02-14,24
14248,2007-02-15,1
13931,2007-02-15,2
13884,2007-02-15,3
20971,2007-02-15,4
21429,2007-02-15,5
22959,2007-02-15,6
25815,2007-02-15,7
27448,2007-02-15,8
28026,2007-02-15,9
28168,2007-02-15,10
28225,2007-02-15,11
28141,2007-02-15,12
27808,2007-02-15,13
27522,2007-02-15,14
27141,2007-02-15,15
27156,2007-02-15,16
27910,2007-02-15,17
30105,2007-02-15,18
31425,2007-02-15,19
31032,2007-02-15,20
30007,2007-02-15,21
18757,2007-02-15,22
17178,2007-02-15,23
15750,2007-02-15,24
14946,2007-02-16,1
14549,2007-02-16,2
14382,2007-02-16,3
14376,2007-02-16,4
14633,2007-02-16,5
15675,2007-02-16,6
17699,2007-02-16,7
18769,2007-02-16,8
28501,2007-02-16,9
28479,2007-02-16,10
28333,2007-02-16,11
28063,2007-02-16,12
27570,2007-02-16,13
27201,2007-02-16,14
26820,2007-02-16,15
26589,2007-02-16,16
26982,2007-02-16,17
28603,2007-02-16,18
29419,2007-02-16,19
28735,2007-02-16,20
27819,2007-02-16,21
17604,2007-02-16,22
16280,2007-02-16,23
15111,2007-02-16,24
14185,2007-02-17,1
13736,2007-02-17,2
13504,2007-02-17,3
13382,2007-02-17,4
13478,2007-02-17,5
20853,2007-02-17,6
21945,2007-02-17,7
23133,2007-02-17,8
24447,2007-02-17,9
25257,2007-02-17,10
25402,2007-02-17,11
25078,2007-02-17,12
24400,2007-02-17,13
23650,2007-02-17,14
23122,2007-02-17,15
22950,2007-02-17,16
23527,2007-02-17,17
25491,2007-02-17,18
26604,2007-02-17,19
17344,2007-02-17,20
16801,2007-02-17,21
16070,2007-02-17,22
14990,2007-02-17,23
13895,2007-02-17,24
13082,2007-02-18,1
12543,2007-02-18,2
12280,2007-02-18,3
12148,2007-02-18,4
12242,2007-02-18,5
12567,2007-02-18,6
13044,2007-02-18,7
13688,2007-02-18,8
14613,2007-02-18,9
15252,2007-02-18,10
15523,2007-02-18,11
23464,2007-02-18,12
23362,2007-02-18,13
22969,2007-02-18,14
15140,2007-02-18,15
15118,2007-02-18,16
15617,2007-02-18,17
17056,2007-02-18,18
17868,2007-02-18,19
17633,2007-02-18,20
17161,2007-02-18,21
16424,2007-02-18,22
15303,2007-02-18,23
14363,2007-02-18,24
13728,2007-02-19,1
13424,2007-02-19,2
13388,2007-02-19,3
13511,2007-02-19,4
20823,2007-02-19,5
22164,2007-02-19,6
24028,2007-02-19,7
25647,2007-02-19,8
26968,2007-02-19,9
27811,2007-02-19,10
28165,2007-02-19,11
28075,2007-02-19,12
27601,2007-02-19,13
27138,2007-02-19,14
26650,2007-02-19,15
26440,2007-02-19,16
27010,2007-02-19,17
29088,2007-02-19,18
30240,2007-02-19,19
29610,2007-02-19,20
28401,2007-02-19,21
17803,2007-02-19,22
16247,2007-02-19,23
14949,2007-02-19,24
14040,2007-02-20,1
13615,2007-02-20,2
13436,2007-02-20,3
13366,2007-02-20,4
13581,2007-02-20,5
14536,2007-02-20,6
16228,2007-02-20,7
26091,2007-02-20,8
26796,2007-02-20,9
26998,2007-02-20,10
17889,2007-02-20,11
17684,2007-02-20,12
17377,2007-02-20,13
17145,2007-02-20,14
16875,2007-02-20,15
16731,2007-02-20,16
17016,2007-02-20,17
18211,2007-02-20,18
18773,2007-02-20,19
18307,2007-02-20,20
17504,2007-02-20,21
16395,2007-02-20,22
14959,2007-02-20,23
13568,2007-02-20,24
18928,2007-02-21,1
18171,2007-02-21,2
17920,2007-02-21,3
17863,2007-02-21,4
18351,2007-02-21,5
19999,2007-02-21,6
22665,2007-02-21,7
24417,2007-02-21,8
25074,2007-02-21,9
25242,2007-02-21,10
25332,2007-02-21,11
25147,2007-02-21,12
24799,2007-02-21,13
16370,2007-02-21,14
16113,2007-02-21,15
15959,2007-02-21,16
16262,2007-02-21,17
17452,2007-02-21,18
18361,2007-02-21,19
18024,2007-02-21,20
17396,2007-02-21,21
16374,2007-02-21,22
15002,2007-02-21,23
13688,2007-02-21,24
12823,2007-02-22,1
12395,2007-02-22,2
12239,2007-02-22,3
12295,2007-02-22,4
18963,2007-02-22,5
20625,2007-02-22,6
23212,2007-02-22,7
25099,2007-02-22,8
25897,2007-02-22,9
26100,2007-02-22,10
26197,2007-02-22,11
26002,2007-02-22,12
17073,2007-02-22,13
16987,2007-02-22,14
16888,2007-02-22,15
16903,2007-02-22,16
17349,2007-02-22,17
18380,2007-02-22,18
18786,2007-02-22,19
18363,2007-02-22,20
17561,2007-02-22,21
16424,2007-02-22,22
15067,2007-02-22,23
13680,2007-02-22,24
19153,2007-02-23,1
18405,2007-02-23,2
18100,2007-02-23,3
18115,2007-02-23,4
18585,2007-02-23,5
20167,2007-02-23,6
22620,2007-02-23,7
24561,2007-02-23,8
25687,2007-02-23,9
26067,2007-02-23,10
26196,2007-02-23,11
26121,2007-02-23,12
25755,2007-02-23,13
25518,2007-02-23,14
25183,2007-02-23,15
25041,2007-02-23,16
25534,2007-02-23,17
27096,2007-02-23,18
28311,2007-02-23,19
27828,2007-02-23,20
18060,2007-02-23,21
17195,2007-02-23,22
16019,2007-02-23,23
14853,2007-02-23,24
13991,2007-02-24,1
13583,2007-02-24,2
13390,2007-02-24,3
13335,2007-02-24,4
13454,2007-02-24,5
13873,2007-02-24,6
14580,2007-02-24,7
15471,2007-02-24,8
16449,2007-02-24,9
17049,2007-02-24,10
17163,2007-02-24,11
16950,2007-02-24,12
16516,2007-02-24,13
16002,2007-02-24,14
15565,2007-02-24,15
23062,2007-02-24,16
15592,2007-02-24,17
16706,2007-02-24,18
17629,2007-02-24,19
17267,2007-02-24,20
16739,2007-02-24,21
16060,2007-02-24,22
14965,2007-02-24,23
13944,2007-02-24,24
13139,2007-02-25,1
12674,2007-02-25,2
12433,2007-02-25,3
12359,2007-02-25,4
12406,2007-02-25,5
12727,2007-02-25,6
13149,2007-02-25,7
13760,2007-02-25,8
14579,2007-02-25,9
15125,2007-02-25,10
15336,2007-02-25,11
15341,2007-02-25,12
15168,2007-02-25,13
14857,2007-02-25,14
14581,2007-02-25,15
14556,2007-02-25,16
22690,2007-02-25,17
24910,2007-02-25,18
17468,2007-02-25,19
17145,2007-02-25,20
16531,2007-02-25,21
15439,2007-02-25,22
14150,2007-02-25,23
12655,2007-02-25,24
12410,2007-02-26,1
11992,2007-02-26,2
11851,2007-02-26,3
11895,2007-02-26,4
12256,2007-02-26,5
13437,2007-02-26,6
23067,2007-02-26,7
24922,2007-02-26,8
25806,2007-02-26,9
17490,2007-02-26,10
17684,2007-02-26,11
17663,2007-02-26,12
17480,2007-02-26,13
17350,2007-02-26,14
17163,2007-02-26,15
17122,2007-02-26,16
17600,2007-02-26,17
18720,2007-02-26,18
19296,2007-02-26,19
18806,2007-02-26,20
17949,2007-02-26,21
16715,2007-02-26,22
15095,2007-02-26,23
13709,2007-02-26,24
12816,2007-02-27,1
12390,2007-02-27,2
12187,2007-02-27,3
12175,2007-02-27,4
18787,2007-02-27,5
20565,2007-02-27,6
23589,2007-02-27,7
25369,2007-02-27,8
25755,2007-02-27,9
17155,2007-02-27,10
17112,2007-02-27,11
16998,2007-02-27,12
16807,2007-02-27,13
16739,2007-02-27,14
16550,2007-02-27,15
16555,2007-02-27,16
17030,2007-02-27,17
18186,2007-02-27,18
18906,2007-02-27,19
18526,2007-02-27,20
17747,2007-02-27,21
16549,2007-02-27,22
14990,2007-02-27,23
13558,2007-02-27,24
12621,2007-02-28,1
12201,2007-02-28,2
12005,2007-02-28,3
18004,2007-02-28,4
18514,2007-02-28,5
20293,2007-02-28,6
23514,2007-02-28,7
25204,2007-02-28,8
25473,2007-02-28,9
25410,2007-02-28,10
25272,2007-02-28,11
25011,2007-02-28,12
24612,2007-02-28,13
24354,2007-02-28,14
24067,2007-02-28,15
23883,2007-02-28,16
24298,2007-02-28,17
25942,2007-02-28,18
27709,2007-02-28,19
27358,2007-02-28,20
17604,2007-02-28,21
16549,2007-02-28,22
15033,2007-02-28,23
13651,2007-02-28,24
12844,2007-03-01,1
12376,2007-03-01,2
12296,2007-03-01,3
12352,2007-03-01,4
12702,2007-03-01,5
13915,2007-03-01,6
15947,2007-03-01,7
17089,2007-03-01,8
17220,2007-03-01,9
17133,2007-03-01,10
17048,2007-03-01,11
16842,2007-03-01,12
16520,2007-03-01,13
16365,2007-03-01,14
16165,2007-03-01,15
16161,2007-03-01,16
24928,2007-03-01,17
26628,2007-03-01,18
27820,2007-03-01,19
27370,2007-03-01,20
26280,2007-03-01,21
24613,2007-03-01,22
22299,2007-03-01,23
20095,2007-03-01,24
12565,2007-03-02,1
12177,2007-03-02,2
11990,2007-03-02,3
12025,2007-03-02,4
18507,2007-03-02,5
20101,2007-03-02,6
23059,2007-03-02,7
25243,2007-03-02,8
26409,2007-03-02,9
26991,2007-03-02,10
18249,2007-03-02,11
18315,2007-03-02,12
18139,2007-03-02,13
17822,2007-03-02,14
17416,2007-03-02,15
17097,2007-03-02,16
17120,2007-03-02,17
17609,2007-03-02,18
18186,2007-03-02,19
17630,2007-03-02,20
16934,2007-03-02,21
16024,2007-03-02,22
14783,2007-03-02,23
13512,2007-03-02,24
12548,2007-03-03,1
12073,2007-03-03,2
11842,2007-03-03,3
11739,2007-03-03,4
11855,2007-03-03,5
12319,2007-03-03,6
13006,2007-03-03,7
20743,2007-03-03,8
22147,2007-03-03,9
22849,2007-03-03,10
22959,2007-03-03,11
22672,2007-03-03,12
22084,2007-03-03,13
21520,2007-03-03,14
21225,2007-03-03,15
21235,2007-03-03,16
21922,2007-03-03,17
23313,2007-03-03,18
24525,2007-03-03,19
24022,2007-03-03,20
23260,2007-03-03,21
14851,2007-03-03,22
13829,2007-03-03,23
12798,2007-03-03,24
12036,2007-03-04,1
11525,2007-03-04,2
11284,2007-03-04,3
11204,2007-03-04,4
11318,2007-03-04,5
11619,2007-03-04,6
12003,2007-03-04,7
19087,2007-03-04,8
20434,2007-03-04,9
21502,2007-03-04,10
22053,2007-03-04,11
22312,2007-03-04,12
22324,2007-03-04,13
22141,2007-03-04,14
21946,2007-03-04,15
21960,2007-03-04,16
22611,2007-03-04,17
24312,2007-03-04,18
26116,2007-03-04,19
25831,2007-03-04,20
24949,2007-03-04,21
23392,2007-03-04,22
14314,2007-03-04,23
13105,2007-03-04,24
12406,2007-03-05,1
12051,2007-03-05,2
17925,2007-03-05,3
17985,2007-03-05,4
18480,2007-03-05,5
20394,2007-03-05,6
23466,2007-03-05,7
25420,2007-03-05,8
25948,2007-03-05,9
26179,2007-03-05,10
26274,2007-03-05,11
26064,2007-03-05,12
25690,2007-03-05,13
25518,2007-03-05,14
25282,2007-03-05,15
25440,2007-03-05,16
26089,2007-03-05,17
27664,2007-03-05,18
29397,2007-03-05,19
29104,2007-03-05,20
28050,2007-03-05,21
26329,2007-03-05,22
16002,2007-03-05,23
14713,2007-03-05,24
20851,2007-03-06,1
20382,2007-03-06,2
20364,2007-03-06,3
20587,2007-03-06,4
21250,2007-03-06,5
23235,2007-03-06,6
26424,2007-03-06,7
28243,2007-03-06,8
28756,2007-03-06,9
28903,2007-03-06,10
29115,2007-03-06,11
29061,2007-03-06,12
28884,2007-03-06,13
28608,2007-03-06,14
28269,2007-03-06,15
28221,2007-03-06,16
28798,2007-03-06,17
30291,2007-03-06,18
32158,2007-03-06,19
31770,2007-03-06,20
30681,2007-03-06,21
28858,2007-03-06,22
26446,2007-03-06,23
24381,2007-03-06,24
15352,2007-03-07,1
14912,2007-03-07,2
14747,2007-03-07,3
14751,2007-03-07,4
15065,2007-03-07,5
16236,2007-03-07,6
18228,2007-03-07,7
19352,2007-03-07,8
19652,2007-03-07,9
19503,2007-03-07,10
19374,2007-03-07,11
19174,2007-03-07,12
18797,2007-03-07,13
18517,2007-03-07,14
27303,2007-03-07,15
27115,2007-03-07,16
27534,2007-03-07,17
28785,2007-03-07,18
30520,2007-03-07,19
30147,2007-03-07,20
29233,2007-03-07,21
27598,2007-03-07,22
16789,2007-03-07,23
15406,2007-03-07,24
14635,2007-03-08,1
14246,2007-03-08,2
14082,2007-03-08,3
14105,2007-03-08,4
14474,2007-03-08,5
15636,2007-03-08,6
17561,2007-03-08,7
18663,2007-03-08,8
28137,2007-03-08,9
28150,2007-03-08,10
28204,2007-03-08,11
28075,2007-03-08,12
27760,2007-03-08,13
27597,2007-03-08,14
27372,2007-03-08,15
27319,2007-03-08,16
27774,2007-03-08,17
29145,2007-03-08,18
31045,2007-03-08,19
30823,2007-03-08,20
29871,2007-03-08,21
28249,2007-03-08,22
25857,2007-03-08,23
23815,2007-03-08,24
15165,2007-03-09,1
14809,2007-03-09,2
14637,2007-03-09,3
14663,2007-03-09,4
15072,2007-03-09,5
16187,2007-03-09,6
18012,2007-03-09,7
19124,2007-03-09,8
19194,2007-03-09,9
19036,2007-03-09,10
18857,2007-03-09,11
18521,2007-03-09,12
18076,2007-03-09,13
17722,2007-03-09,14
25932,2007-03-09,15
25513,2007-03-09,16
17128,2007-03-09,17
17733,2007-03-09,18
18748,2007-03-09,19
18497,2007-03-09,20
17936,2007-03-09,21
17019,2007-03-09,22
15784,2007-03-09,23
14581,2007-03-09,24
13607,2007-03-10,1
13114,2007-03-10,2
12880,2007-03-10,3
12800,2007-03-10,4
12918,2007-03-10,5
13335,2007-03-10,6
13902,2007-03-10,7
14801,2007-03-10,8
15713,2007-03-10,9
16239,2007-03-10,10
16347,2007-03-10,11
16155,2007-03-10,12
15782,2007-03-10,13
15360,2007-03-10,14
15059,2007-03-10,15
14920,2007-03-10,16
15141,2007-03-10,17
23848,2007-03-10,18
25047,2007-03-10,19
24442,2007-03-10,20
23496,2007-03-10,21
22245,2007-03-10,22
13706,2007-03-10,23
12630,2007-03-10,24
11780,2007-03-11,1
11532,2007-03-11,2
16926,2007-03-11,3
16842,2007-03-11,4
16416,2007-03-11,5
16603,2007-03-11,6
17254,2007-03-11,7
18007,2007-03-11,8
19215,2007-03-11,9
20382,2007-03-11,10
21153,2007-03-11,11
21637,2007-03-11,12
21735,2007-03-11,13
21466,2007-03-11,14
21096,2007-03-11,15
20926,2007-03-11,16
21033,2007-03-11,17
21666,2007-03-11,18
22752,2007-03-11,19
24595,2007-03-11,20
24292,2007-03-11,21
15344,2007-03-11,22
13988,2007-03-11,23
12761,2007-03-11,24
11912,2007-03-12,1
11523,2007-03-12,2
11365,2007-03-12,3
11410,2007-03-12,4
11675,2007-03-12,5
12800,2007-03-12,6
15079,2007-03-12,7
16494,2007-03-12,8
16702,2007-03-12,9
16680,2007-03-12,10
16640,2007-03-12,11
16487,2007-03-12,12
16280,2007-03-12,13
24145,2007-03-12,14
23725,2007-03-12,15
23430,2007-03-12,16
23503,2007-03-12,17
23892,2007-03-12,18
24724,2007-03-12,19
17422,2007-03-12,20
17026,2007-03-12,21
15887,2007-03-12,22
14283,2007-03-12,23
12853,2007-03-12,24
11905,2007-03-13,1
11449,2007-03-13,2
