X_05%,X_68%,X_95%,Template
9869,15171,15559,2
9870,15242,15576,2
9787,14779,20704,2
9832,13772,14454,2
9782,39870,63121,2
10153,31946,60088,2
10172,15391,15792,2
10078,43956,66969,2
10130,15332,29982,2
9952,37322,57012,2
10031,13187,13842,2
9717,13072,14479,2
9653,22318,45447,2
10048,15911,16164,2
10205,16112,39670,2
10096,33147,62396,2
9933,23010,48531,2
9725,13795,34550,2
9358,13014,18726,2
9558,23556,50417,2
9887,16068,39372,2
10125,15763,15980,2
10038,15576,15900,2
10025,15651,16190,2
9857,14435,29962,2
10175,40620,66560,2
10013,39787,64416,2
10155,23422,48744,2
10143,19821,46731,2
9993,16142,39977,2
9993,16726,46662,2
9843,20344,40314,2
9875,14497,29745,2
9790,15458,15856,2
10117,45816,69840,2
10071,53564,78780,2
9954,23016,48741,2
10124,16848,30502,2
10169,29996,57856,2
11502,59480,85020,2
10006,15907,16665,2
10911,25578,56760,2
10824,18013,18876,2
11204,19644,40236,2
11878,17921,35036,2
11190,22959,40857,2
10121,55864,83010,2
9745,16299,23847,2
10102,16702,33680,2
10364,16557,41177,2
10130,16410,39657,2
10638,25054,47310,2
10099,14367,21111,2
10185,56480,83394,2
9945,25809,52659,2
10822,18349,47555,2
11240,25308,53340,2
10985,25203,52008,2
10714,18204,19259,2
10996,16846,29390,2
11015,37212,65348,2
12986,22406,24069,2
13020,21149,22248,2
11956,19357,20230,2
11689,20142,21057,2
13162,21843,37470,2
12313,16596,17508,2
12027,32356,54694,2
11497,48157,81652,2
12744,20973,22141,2
13004,37492,69923,2
12765,20541,27652,2
12287,19330,39384,2
10953,50379,78381,2
13181,84402,111650,2
12850,20533,38478,2
12686,19486,38565,2
12697,19953,20187,2
12085,19030,39477,2
11088,18918,26539,2
11413,18158,48321,2
11249,18431,19059,2
12137,20859,22130,2
12948,21054,22085,2
13111,20986,31374,2
13226,20551,39807,2
12183,31963,70095,2
13187,19890,29286,2
12706,21419,22227,2
14182,26031,36150,2
16785,26686,31310,2
14773,30885,67362,2
13666,73580,107651,2
13998,55104,85887,2
13688,18500,20364,2
12781,17302,42880,2
11487,20228,40800,2
12477,22707,40440,2
13279,22771,24279,2
13934,58232,99560,2
15195,77378,123335,2
14424,22260,32975,2
13655,19933,20837,2
12797,32469,69606,2
14677,25873,27319,2
16922,28122,62485,2
16931,26519,33688,2
14443,21647,30440,2
12818,19353,28566,2
11463,17328,18030,2
12659,22084,22993,2
14297,21044,54552,2
13521,35862,62828,2
11957,20302,27381,2
11954,41837,72992,2
10586,14932,22743,2
10234,21474,37035,2
11444,19594,32172,2
12761,19336,19869,2
11881,57498,92254,2
12025,19572,20522,2
12156,19778,24009,2
11659,35244,62674,2
12030,61575,92730,2
12693,38176,64320,2
11394,19417,24963,2
11969,46685,79628,2
11577,18456,23468,2
11353,16865,17717,2
10804,15868,36970,2
10065,14468,28510,2
10422,17659,17858,2
11033,17389,34366,2
10730,18182,40325,2
10572,17008,23372,2
10447,16286,24211,2
10223,14145,14633,2
10891,49932,72935,2
9920,14611,15678,2
10074,43062,67992,2
10723,34128,61327,2
10752,18174,43652,2
10830,17504,35742,2
10798,61096,91756,2
10357,28830,49280,2
9934,16223,22674,2
10316,16618,36532,2
10113,32338,56280,2
10326,16892,32586,2
10583,24693,50826,2
10306,15371,15779,2
10059,15305,39145,2
10532,18957,34024,2
11154,18716,28042,2
11274,53938,84500,2
10228,39935,63664,2
10112,32120,61112,2
10555,51758,84210,2
11343,61976,89490,2
10166,16511,22986,2
10015,16159,16325,2
10821,48570,76405,2
10103,16559,31940,2
11270,16854,34780,2
9952,13874,14808,2
9616,22128,48839,2
9824,17032,39729,2
9968,16513,24028,2
10259,17233,32570,2
10484,37452,63956,2
10069,15632,30222,2
9998,14468,28096,2
9927,14547,24230,2
9658,29930,56280,2
10229,16376,27034,2
10198,31662,61476,2
10370,16477,24805,2
10097,22569,45630,2
10281,13925,14957,2
9924,14085,34122,2
10653,24240,47871,2
10529,16773,32458,2
10576,16534,17386,2
10151,55349,80290,2
10250,24846,49335,2
10142,14183,19629,2
10144,15168,33927,2
9986,16276,23658,2
10480,16277,31564,2
