SystemLoad,Date,Hour
19962,2005-11-27,17
22094,2005-11-27,18
18772,2005-11-27,19
17119,2005-11-27,20
16345,2005-11-27,21
15113,2005-11-27,22
13672,2005-11-27,23
12379,2005-11-27,24
11526,2005-11-28,1
11114,2005-11-28,2
10949,2005-11-28,3
10933,2005-11-28,4
11289,2005-11-28,5
12579,2005-11-28,6
14875,2005-11-28,7
16650,2005-11-28,8
16803,2005-11-28,9
16973,2005-11-28,10
17096,2005-11-28,11
17099,2005-11-28,12
16932,2005-11-28,13
16918,2005-11-28,14
16761,2005-11-28,15
16874,2005-11-28,16
18098,2005-11-28,17
19145,2005-11-28,18
18976,2005-11-28,19
18346,2005-11-28,20
17447,2005-11-28,21
16114,2005-11-28,22
14327,2005-11-28,23
12730,2005-11-28,24
11646,2005-11-29,1
11119,2005-11-29,2
10849,2005-11-29,3
10782,2005-11-29,4
11114,2005-11-29,5
12294,2005-11-29,6
16718,2005-11-29,7
24825,2005-11-29,8
24555,2005-11-29,9
19387,2005-11-29,10
24699,2005-11-29,11
16963,2005-11-29,12
21514,2005-11-29,13
18151,2005-11-29,14
17888,2005-11-29,15
24568,2005-11-29,16
20879,2005-11-29,17
25783,2005-11-29,18
23246,2005-11-29,19
26527,2005-11-29,20
23758,2005-11-29,21
15694,2005-11-29,22
14022,2005-11-29,23
12450,2005-11-29,24
11379,2005-11-30,1
10817,2005-11-30,2
10528,2005-11-30,3
10468,2005-11-30,4
10704,2005-11-30,5
11901,2005-11-30,6
14215,2005-11-30,7
15875,2005-11-30,8
16299,2005-11-30,9
16489,2005-11-30,10
16744,2005-11-30,11
16815,2005-11-30,12
16744,2005-11-30,13
16739,2005-11-30,14
17730,2005-11-30,15
23218,2005-11-30,16
19328,2005-11-30,17
25977,2005-11-30,18
21128,2005-11-30,19
22661,2005-11-30,20
19504,2005-11-30,21
21983,2005-11-30,22
14217,2005-11-30,23
12586,2005-11-30,24
11508,2005-12-01,1
11061,2005-12-01,2
10838,2005-12-01,3
10838,2005-12-01,4
11161,2005-12-01,5
12417,2005-12-01,6
14822,2005-12-01,7
16197,2005-12-01,8
16419,2005-12-01,9
16499,2005-12-01,10
16481,2005-12-01,11
16428,2005-12-01,12
16272,2005-12-01,13
16266,2005-12-01,14
16229,2005-12-01,15
16575,2005-12-01,16
18014,2005-12-01,17
19007,2005-12-01,18
18846,2005-12-01,19
26721,2005-12-01,20
25017,2005-12-01,21
22566,2005-12-01,22
20165,2005-12-01,23
13056,2005-12-01,24
12023,2005-12-02,1
11444,2005-12-02,2
11209,2005-12-02,3
11148,2005-12-02,4
11502,2005-12-02,5
12736,2005-12-02,6
15051,2005-12-02,7
16492,2005-12-02,8
16777,2005-12-02,9
16870,2005-12-02,10
16750,2005-12-02,11
16893,2005-12-02,12
16796,2005-12-02,13
16736,2005-12-02,14
16695,2005-12-02,15
16889,2005-12-02,16
18177,2005-12-02,17
19027,2005-12-02,18
18751,2005-12-02,19
21611,2005-12-02,20
21737,2005-12-02,21
19883,2005-12-02,22
17570,2005-12-02,23
13968,2005-12-02,24
12908,2005-12-03,1
12350,2005-12-03,2
12065,2005-12-03,3
11985,2005-12-03,4
12102,2005-12-03,5
12610,2005-12-03,6
13555,2005-12-03,7
17452,2005-12-03,8
18338,2005-12-03,9
16212,2005-12-03,10
16364,2005-12-03,11
16250,2005-12-03,12
15943,2005-12-03,13
15664,2005-12-03,14
15489,2005-12-03,15
15680,2005-12-03,16
17163,2005-12-03,17
18342,2005-12-03,18
18160,2005-12-03,19
17665,2005-12-03,20
17092,2005-12-03,21
16336,2005-12-03,22
15238,2005-12-03,23
13956,2005-12-03,24
12965,2005-12-04,1
12316,2005-12-04,2
17026,2005-12-04,3
17565,2005-12-04,4
16585,2005-12-04,5
12131,2005-12-04,6
12735,2005-12-04,7
13655,2005-12-04,8
14955,2005-12-04,9
15832,2005-12-04,10
16228,2005-12-04,11
16502,2005-12-04,12
16638,2005-12-04,13
16543,2005-12-04,14
16478,2005-12-04,15
16817,2005-12-04,16
18160,2005-12-04,17
19051,2005-12-04,18
18894,2005-12-04,19
18449,2005-12-04,20
17791,2005-12-04,21
16577,2005-12-04,22
15080,2005-12-04,23
13674,2005-12-04,24
12759,2005-12-05,1
12334,2005-12-05,2
12190,2005-12-05,3
12251,2005-12-05,4
12652,2005-12-05,5
13993,2005-12-05,6
16397,2005-12-05,7
17703,2005-12-05,8
17999,2005-12-05,9
24263,2005-12-05,10
21544,2005-12-05,11
26787,2005-12-05,12
19567,2005-12-05,13
24970,2005-12-05,14
17451,2005-12-05,15
17814,2005-12-05,16
19414,2005-12-05,17
20567,2005-12-05,18
20549,2005-12-05,19
19961,2005-12-05,20
19151,2005-12-05,21
17775,2005-12-05,22
15853,2005-12-05,23
14156,2005-12-05,24
13110,2005-12-06,1
12539,2005-12-06,2
12327,2005-12-06,3
15439,2005-12-06,4
18615,2005-12-06,5
21743,2005-12-06,6
19656,2005-12-06,7
24552,2005-12-06,8
20567,2005-12-06,9
19832,2005-12-06,10
22262,2005-12-06,11
24156,2005-12-06,12
20434,2005-12-06,13
19446,2005-12-06,14
18820,2005-12-06,15
19012,2005-12-06,16
19188,2005-12-06,17
20511,2005-12-06,18
20378,2005-12-06,19
19884,2005-12-06,20
19214,2005-12-06,21
17936,2005-12-06,22
16034,2005-12-06,23
14407,2005-12-06,24
13391,2005-12-07,1
12877,2005-12-07,2
12721,2005-12-07,3
12752,2005-12-07,4
13162,2005-12-07,5
14434,2005-12-07,6
16708,2005-12-07,7
17936,2005-12-07,8
18170,2005-12-07,9
20437,2005-12-07,10
20333,2005-12-07,11
23737,2005-12-07,12
17860,2005-12-07,13
17929,2005-12-07,14
17742,2005-12-07,15
18131,2005-12-07,16
19668,2005-12-07,17
21100,2005-12-07,18
21080,2005-12-07,19
20751,2005-12-07,20
20144,2005-12-07,21
18887,2005-12-07,22
17139,2005-12-07,23
15212,2005-12-07,24
14175,2005-12-08,1
13667,2005-12-08,2
13479,2005-12-08,3
13458,2005-12-08,4
13787,2005-12-08,5
14976,2005-12-08,6
17427,2005-12-08,7
18667,2005-12-08,8
18660,2005-12-08,9
18513,2005-12-08,10
18365,2005-12-08,11
18079,2005-12-08,12
17790,2005-12-08,13
17590,2005-12-08,14
17406,2005-12-08,15
23886,2005-12-08,16
23537,2005-12-08,17
29807,2005-12-08,18
30073,2005-12-08,19
20163,2005-12-08,20
19499,2005-12-08,21
18350,2005-12-08,22
16633,2005-12-08,23
15054,2005-12-08,24
13788,2005-12-09,1
13188,2005-12-09,2
12950,2005-12-09,3
12885,2005-12-09,4
13189,2005-12-09,5
14336,2005-12-09,6
16251,2005-12-09,7
17714,2005-12-09,8
18335,2005-12-09,9
18922,2005-12-09,10
19278,2005-12-09,11
19427,2005-12-09,12
27869,2005-12-09,13
19013,2005-12-09,14
18677,2005-12-09,15
18327,2005-12-09,16
19152,2005-12-09,17
20322,2005-12-09,18
20004,2005-12-09,19
19290,2005-12-09,20
18521,2005-12-09,21
17404,2005-12-09,22
16037,2005-12-09,23
14410,2005-12-09,24
13354,2005-12-10,1
12802,2005-12-10,2
12483,2005-12-10,3
12389,2005-12-10,4
12513,2005-12-10,5
13084,2005-12-10,6
13965,2005-12-10,7
14916,2005-12-10,8
15899,2005-12-10,9
16336,2005-12-10,10
16290,2005-12-10,11
16001,2005-12-10,12
15607,2005-12-10,13
15358,2005-12-10,14
15316,2005-12-10,15
15713,2005-12-10,16
17287,2005-12-10,17
18364,2005-12-10,18
18085,2005-12-10,19
17612,2005-12-10,20
17081,2005-12-10,21
16359,2005-12-10,22
15242,2005-12-10,23
13987,2005-12-10,24
12946,2005-12-11,1
12280,2005-12-11,2
11986,2005-12-11,3
11883,2005-12-11,4
11938,2005-12-11,5
12261,2005-12-11,6
12873,2005-12-11,7
13675,2005-12-11,8
14663,2005-12-11,9
15227,2005-12-11,10
19224,2005-12-11,11
22674,2005-12-11,12
20135,2005-12-11,13
19664,2005-12-11,14
22408,2005-12-11,15
21460,2005-12-11,16
20586,2005-12-11,17
21300,2005-12-11,18
18656,2005-12-11,19
18372,2005-12-11,20
17815,2005-12-11,21
16625,2005-12-11,22
15067,2005-12-11,23
13632,2005-12-11,24
12683,2005-12-12,1
12193,2005-12-12,2
12027,2005-12-12,3
12023,2005-12-12,4
12404,2005-12-12,5
20170,2005-12-12,6
24061,2005-12-12,7
25440,2005-12-12,8
21338,2005-12-12,9
21463,2005-12-12,10
23267,2005-12-12,11
22465,2005-12-12,12
23983,2005-12-12,13
19345,2005-12-12,14
17174,2005-12-12,15
17508,2005-12-12,16
19075,2005-12-12,17
20463,2005-12-12,18
20518,2005-12-12,19
20111,2005-12-12,20
19439,2005-12-12,21
18247,2005-12-12,22
16427,2005-12-12,23
14668,2005-12-12,24
13770,2005-12-13,1
13167,2005-12-13,2
13031,2005-12-13,3
13103,2005-12-13,4
13498,2005-12-13,5
14806,2005-12-13,6
17203,2005-12-13,7
18698,2005-12-13,8
18860,2005-12-13,9
18838,2005-12-13,10
20101,2005-12-13,11
22722,2005-12-13,12
18632,2005-12-13,13
25228,2005-12-13,14
24054,2005-12-13,15
28172,2005-12-13,16
29295,2005-12-13,17
21545,2005-12-13,18
21563,2005-12-13,19
21171,2005-12-13,20
20575,2005-12-13,21
19443,2005-12-13,22
17626,2005-12-13,23
15992,2005-12-13,24
14820,2005-12-14,1
14265,2005-12-14,2
14085,2005-12-14,3
14121,2005-12-14,4
14511,2005-12-14,5
15699,2005-12-14,6
19833,2005-12-14,7
21482,2005-12-14,8
28228,2005-12-14,9
28639,2005-12-14,10
26228,2005-12-14,11
25047,2005-12-14,12
26573,2005-12-14,13
23344,2005-12-14,14
18453,2005-12-14,15
18695,2005-12-14,16
20225,2005-12-14,17
21726,2005-12-14,18
21733,2005-12-14,19
21359,2005-12-14,20
20818,2005-12-14,21
19752,2005-12-14,22
17912,2005-12-14,23
16079,2005-12-14,24
14889,2005-12-15,1
14427,2005-12-15,2
14281,2005-12-15,3
14343,2005-12-15,4
14671,2005-12-15,5
17291,2005-12-15,6
22027,2005-12-15,7
26101,2005-12-15,8
20870,2005-12-15,9
20484,2005-12-15,10
25068,2005-12-15,11
27415,2005-12-15,12
23956,2005-12-15,13
23403,2005-12-15,14
22981,2005-12-15,15
22019,2005-12-15,16
26929,2005-12-15,17
28556,2005-12-15,18
26426,2005-12-15,19
20529,2005-12-15,20
19881,2005-12-15,21
18748,2005-12-15,22
16934,2005-12-15,23
15130,2005-12-15,24
13946,2005-12-16,1
13369,2005-12-16,2
13063,2005-12-16,3
13004,2005-12-16,4
13299,2005-12-16,5
14313,2005-12-16,6
23240,2005-12-16,7
24581,2005-12-16,8
22973,2005-12-16,9
26466,2005-12-16,10
25083,2005-12-16,11
23625,2005-12-16,12
18929,2005-12-16,13
26580,2005-12-16,14
24010,2005-12-16,15
24049,2005-12-16,16
23480,2005-12-16,17
28157,2005-12-16,18
25394,2005-12-16,19
19122,2005-12-16,20
18420,2005-12-16,21
17445,2005-12-16,22
16053,2005-12-16,23
14471,2005-12-16,24
13336,2005-12-17,1
19524,2005-12-17,2
18973,2005-12-17,3
20484,2005-12-17,4
21290,2005-12-17,5
20595,2005-12-17,6
19147,2005-12-17,7
24019,2005-12-17,8
19258,2005-12-17,9
17186,2005-12-17,10
19075,2005-12-17,11
19535,2005-12-17,12
17737,2005-12-17,13
22008,2005-12-17,14
16483,2005-12-17,15
24698,2005-12-17,16
20654,2005-12-17,17
21011,2005-12-17,18
18396,2005-12-17,19
17913,2005-12-17,20
17474,2005-12-17,21
16799,2005-12-17,22
15752,2005-12-17,23
14560,2005-12-17,24
13429,2005-12-18,1
12741,2005-12-18,2
12431,2005-12-18,3
12288,2005-12-18,4
12345,2005-12-18,5
12635,2005-12-18,6
13217,2005-12-18,7
13991,2005-12-18,8
15103,2005-12-18,9
15831,2005-12-18,10
16078,2005-12-18,11
16118,2005-12-18,12
15925,2005-12-18,13
15630,2005-12-18,14
15418,2005-12-18,15
15623,2005-12-18,16
17337,2005-12-18,17
18868,2005-12-18,18
20291,2005-12-18,19
25145,2005-12-18,20
22190,2005-12-18,21
17273,2005-12-18,22
15705,2005-12-18,23
14223,2005-12-18,24
13179,2005-12-19,1
12683,2005-12-19,2
12484,2005-12-19,3
12507,2005-12-19,4
12907,2005-12-19,5
14173,2005-12-19,6
16539,2005-12-19,7
18019,2005-12-19,8
18373,2005-12-19,9
18346,2005-12-19,10
18283,2005-12-19,11
18141,2005-12-19,12
17964,2005-12-19,13
17878,2005-12-19,14
17744,2005-12-19,15
17947,2005-12-19,16
19582,2005-12-19,17
21157,2005-12-19,18
21159,2005-12-19,19
20811,2005-12-19,20
20133,2005-12-19,21
18919,2005-12-19,22
24727,2005-12-19,23
15222,2005-12-19,24
14018,2005-12-20,1
13498,2005-12-20,2
13266,2005-12-20,3
13275,2005-12-20,4
13650,2005-12-20,5
14891,2005-12-20,6
17282,2005-12-20,7
18593,2005-12-20,8
18752,2005-12-20,9
18620,2005-12-20,10
25043,2005-12-20,11
22062,2005-12-20,12
21490,2005-12-20,13
27614,2005-12-20,14
18127,2005-12-20,15
23032,2005-12-20,16
26800,2005-12-20,17
23035,2005-12-20,18
26950,2005-12-20,19
26938,2005-12-20,20
19985,2005-12-20,21
18820,2005-12-20,22
17061,2005-12-20,23
15219,2005-12-20,24
14038,2005-12-21,1
13939,2005-12-21,2
14970,2005-12-21,3
14823,2005-12-21,4
19841,2005-12-21,5
23988,2005-12-21,6
25158,2005-12-21,7
19859,2005-12-21,8
19738,2005-12-21,9
28110,2005-12-21,10
21948,2005-12-21,11
26296,2005-12-21,12
18028,2005-12-21,13
17856,2005-12-21,14
17734,2005-12-21,15
18012,2005-12-21,16
19521,2005-12-21,17
20977,2005-12-21,18
20939,2005-12-21,19
20609,2005-12-21,20
19962,2005-12-21,21
18899,2005-12-21,22
17126,2005-12-21,23
15328,2005-12-21,24
14097,2005-12-22,1
13519,2005-12-22,2
13255,2005-12-22,3
17607,2005-12-22,4
19459,2005-12-22,5
23970,2005-12-22,6
25533,2005-12-22,7
26851,2005-12-22,8
27312,2005-12-22,9
24490,2005-12-22,10
26547,2005-12-22,11
18887,2005-12-22,12
24826,2005-12-22,13
21583,2005-12-22,14
27366,2005-12-22,15
17940,2005-12-22,16
22767,2005-12-22,17
25846,2005-12-22,18
27463,2005-12-22,19
24582,2005-12-22,20
24450,2005-12-22,21
20755,2005-12-22,22
16693,2005-12-22,23
14802,2005-12-22,24
13544,2005-12-23,1
12868,2005-12-23,2
16413,2005-12-23,3
20872,2005-12-23,4
15348,2005-12-23,5
18527,2005-12-23,6
17846,2005-12-23,7
16675,2005-12-23,8
25529,2005-12-23,9
20167,2005-12-23,10
19496,2005-12-23,11
18628,2005-12-23,12
20128,2005-12-23,13
23215,2005-12-23,14
20191,2005-12-23,15
24551,2005-12-23,16
22516,2005-12-23,17
22051,2005-12-23,18
18620,2005-12-23,19
18091,2005-12-23,20
17483,2005-12-23,21
16630,2005-12-23,22
15329,2005-12-23,23
13758,2005-12-23,24
12493,2005-12-24,1
11748,2005-12-24,2
11353,2005-12-24,3
11177,2005-12-24,4
11221,2005-12-24,5
11612,2005-12-24,6
12415,2005-12-24,7
13362,2005-12-24,8
14504,2005-12-24,9
15164,2005-12-24,10
15368,2005-12-24,11
15279,2005-12-24,12
15022,2005-12-24,13
14738,2005-12-24,14
14552,2005-12-24,15
14638,2005-12-24,16
15875,2005-12-24,17
16795,2005-12-24,18
16250,2005-12-24,19
15623,2005-12-24,20
15340,2005-12-24,21
18991,2005-12-24,22
20483,2005-12-24,23
13285,2005-12-24,24
12262,2005-12-25,1
11515,2005-12-25,2
11113,2005-12-25,3
10943,2005-12-25,4
10950,2005-12-25,5
11227,2005-12-25,6
11844,2005-12-25,7
16482,2005-12-25,8
16037,2005-12-25,9
14540,2005-12-25,10
19806,2005-12-25,11
14746,2005-12-25,12
19885,2005-12-25,13
18919,2005-12-25,14
20878,2005-12-25,15
16293,2005-12-25,16
15551,2005-12-25,17
16335,2005-12-25,18
19067,2005-12-25,19
14992,2005-12-25,20
14783,2005-12-25,21
14251,2005-12-25,22
13290,2005-12-25,23
12160,2005-12-25,24
11267,2005-12-26,1
10684,2005-12-26,2
10398,2005-12-26,3
10293,2005-12-26,4
10432,2005-12-26,5
10857,2005-12-26,6
11584,2005-12-26,7
12365,2005-12-26,8
13438,2005-12-26,9
14530,2005-12-26,10
15301,2005-12-26,11
15680,2005-12-26,12
15691,2005-12-26,13
15486,2005-12-26,14
15366,2005-12-26,15
15644,2005-12-26,16
16901,2005-12-26,17
17748,2005-12-26,18
17636,2005-12-26,19
17267,2005-12-26,20
16725,2005-12-26,21
15838,2005-12-26,22
14567,2005-12-26,23
13303,2005-12-26,24
12297,2005-12-27,1
16429,2005-12-27,2
12650,2005-12-27,3
12554,2005-12-27,4
11945,2005-12-27,5
12911,2005-12-27,6
14442,2005-12-27,7
15715,2005-12-27,8
16564,2005-12-27,9
17086,2005-12-27,10
17295,2005-12-27,11
17267,2005-12-27,12
17010,2005-12-27,13
16789,2005-12-27,14
16539,2005-12-27,15
16574,2005-12-27,16
17944,2005-12-27,17
19397,2005-12-27,18
19317,2005-12-27,19
18823,2005-12-27,20
18127,2005-12-27,21
17051,2005-12-27,22
15528,2005-12-27,23
14005,2005-12-27,24
12942,2005-12-28,1
12398,2005-12-28,2
12178,2005-12-28,3
12201,2005-12-28,4
12471,2005-12-28,5
13425,2005-12-28,6
14951,2005-12-28,7
16165,2005-12-28,8
16897,2005-12-28,9
17229,2005-12-28,10
17347,2005-12-28,11
17235,2005-12-28,12
16978,2005-12-28,13
16799,2005-12-28,14
16625,2005-12-28,15
16738,2005-12-28,16
18029,2005-12-28,17
19215,2005-12-28,18
18967,2005-12-28,19
18367,2005-12-28,20
17675,2005-12-28,21
16503,2005-12-28,22
14955,2005-12-28,23
13437,2005-12-28,24
12268,2005-12-29,1
11625,2005-12-29,2
11310,2005-12-29,3
11182,2005-12-29,4
11385,2005-12-29,5
12200,2005-12-29,6
13711,2005-12-29,7
15091,2005-12-29,8
15984,2005-12-29,9
16668,2005-12-29,10
17069,2005-12-29,11
17246,2005-12-29,12
17145,2005-12-29,13
17052,2005-12-29,14
16909,2005-12-29,15
17028,2005-12-29,16
17966,2005-12-29,17
18687,2005-12-29,18
18350,2005-12-29,19
17728,2005-12-29,20
16969,2005-12-29,21
15886,2005-12-29,22
14401,2005-12-29,23
12890,2005-12-29,24
11816,2005-12-30,1
11207,2005-12-30,2
10932,2005-12-30,3
10862,2005-12-30,4
11102,2005-12-30,5
11952,2005-12-30,6
13404,2005-12-30,7
14721,2005-12-30,8
15681,2005-12-30,9
22276,2005-12-30,10
23227,2005-12-30,11
19559,2005-12-30,12
22395,2005-12-30,13
19964,2005-12-30,14
23024,2005-12-30,15
22852,2005-12-30,16
19337,2005-12-30,17
21806,2005-12-30,18
24502,2005-12-30,19
17816,2005-12-30,20
17260,2005-12-30,21
16456,2005-12-30,22
15311,2005-12-30,23
13948,2005-12-30,24
12901,2005-12-31,1
12321,2005-12-31,2
12062,2005-12-31,3
11940,2005-12-31,4
11997,2005-12-31,5
12389,2005-12-31,6
13096,2005-12-31,7
13856,2005-12-31,8
14950,2005-12-31,9
22380,2005-12-31,10
23569,2005-12-31,11
19812,2005-12-31,12
21838,2005-12-31,13
23632,2005-12-31,14
19190,2005-12-31,15
19038,2005-12-31,16
22410,2005-12-31,17
26059,2005-12-31,18
18189,2005-12-31,19
17397,2005-12-31,20
16666,2005-12-31,21
15890,2005-12-31,22
15133,2005-12-31,23
14269,2005-12-31,24
13302,2006-01-01,1
12538,2006-01-01,2
17420,2006-01-01,3
12895,2006-01-01,4
17335,2006-01-01,5
18735,2006-01-01,6
17282,2006-01-01,7
19332,2006-01-01,8
21563,2006-01-01,9
20187,2006-01-01,10
18274,2006-01-01,11
17006,2006-01-01,12
15495,2006-01-01,13
21699,2006-01-01,14
15493,2006-01-01,15
21293,2006-01-01,16
20934,2006-01-01,17
17661,2006-01-01,18
17511,2006-01-01,19
17061,2006-01-01,20
16514,2006-01-01,21
15608,2006-01-01,22
14469,2006-01-01,23
13257,2006-01-01,24
12275,2006-01-02,1
11760,2006-01-02,2
11505,2006-01-02,3
11449,2006-01-02,4
11646,2006-01-02,5
19382,2006-01-02,6
14416,2006-01-02,7
15900,2006-01-02,8
21501,2006-01-02,9
22350,2006-01-02,10
18332,2006-01-02,11
18321,2006-01-02,12
21363,2006-01-02,13
15790,2006-01-02,14
22138,2006-01-02,15
24171,2006-01-02,16
22273,2006-01-02,17
20126,2006-01-02,18
18540,2006-01-02,19
18071,2006-01-02,20
17320,2006-01-02,21
16140,2006-01-02,22
14591,2006-01-02,23
13224,2006-01-02,24
12307,2006-01-03,1
11900,2006-01-03,2
11713,2006-01-03,3
11712,2006-01-03,4
12060,2006-01-03,5
13204,2006-01-03,6
15149,2006-01-03,7
16502,2006-01-03,8
25098,2006-01-03,9
17733,2006-01-03,10
18016,2006-01-03,11
18242,2006-01-03,12
18269,2006-01-03,13
18196,2006-01-03,14
18006,2006-01-03,15
18059,2006-01-03,16
19104,2006-01-03,17
20258,2006-01-03,18
20017,2006-01-03,19
19437,2006-01-03,20
18572,2006-01-03,21
17223,2006-01-03,22
15502,2006-01-03,23
14017,2006-01-03,24
13113,2006-01-04,1
12628,2006-01-04,2
12419,2006-01-04,3
17489,2006-01-04,4
21410,2006-01-04,5
21196,2006-01-04,6
17216,2006-01-04,7
18493,2006-01-04,8
22371,2006-01-04,9
24549,2006-01-04,10
26621,2006-01-04,11
17730,2006-01-04,12
17490,2006-01-04,13
17386,2006-01-04,14
17310,2006-01-04,15
17563,2006-01-04,16
18774,2006-01-04,17
19914,2006-01-04,18
19765,2006-01-04,19
19237,2006-01-04,20
18486,2006-01-04,21
17259,2006-01-04,22
15510,2006-01-04,23
13965,2006-01-04,24
12977,2006-01-05,1
12413,2006-01-05,2
12175,2006-01-05,3
12141,2006-01-05,4
12462,2006-01-05,5
13589,2006-01-05,6
15830,2006-01-05,7
17373,2006-01-05,8
17643,2006-01-05,9
17818,2006-01-05,10
18012,2006-01-05,11
18016,2006-01-05,12
17792,2006-01-05,13
17539,2006-01-05,14
17243,2006-01-05,15
22288,2006-01-05,16
22834,2006-01-05,17
20231,2006-01-05,18
19616,2006-01-05,19
26401,2006-01-05,20
18147,2006-01-05,21
16886,2006-01-05,22
15212,2006-01-05,23
13687,2006-01-05,24
12677,2006-01-06,1
12133,2006-01-06,2
11898,2006-01-06,3
11870,2006-01-06,4
12161,2006-01-06,5
16748,2006-01-06,6
17225,2006-01-06,7
25687,2006-01-06,8
20657,2006-01-06,9
22414,2006-01-06,10
24409,2006-01-06,11
19648,2006-01-06,12
18430,2006-01-06,13
18361,2006-01-06,14
22086,2006-01-06,15
23464,2006-01-06,16
18673,2006-01-06,17
21296,2006-01-06,18
23935,2006-01-06,19
21194,2006-01-06,20
18687,2006-01-06,21
16662,2006-01-06,22
15427,2006-01-06,23
14128,2006-01-06,24
13149,2006-01-07,1
12588,2006-01-07,2
12342,2006-01-07,3
12256,2006-01-07,4
12387,2006-01-07,5
12872,2006-01-07,6
13715,2006-01-07,7
14631,2006-01-07,8
15626,2006-01-07,9
16290,2006-01-07,10
16544,2006-01-07,11
16437,2006-01-07,12
16106,2006-01-07,13
15763,2006-01-07,14
15491,2006-01-07,15
15561,2006-01-07,16
17599,2006-01-07,17
18205,2006-01-07,18
18111,2006-01-07,19
17665,2006-01-07,20
17048,2006-01-07,21
16279,2006-01-07,22
15207,2006-01-07,23
14109,2006-01-07,24
13141,2006-01-08,1
12538,2006-01-08,2
12226,2006-01-08,3
13600,2006-01-08,4
16927,2006-01-08,5
16806,2006-01-08,6
19353,2006-01-08,7
13887,2006-01-08,8
19004,2006-01-08,9
22579,2006-01-08,10
16093,2006-01-08,11
19112,2006-01-08,12
21469,2006-01-08,13
16077,2006-01-08,14
19869,2006-01-08,15
24213,2006-01-08,16
23340,2006-01-08,17
22533,2006-01-08,18
24450,2006-01-08,19
17747,2006-01-08,20
17089,2006-01-08,21
15911,2006-01-08,22
14543,2006-01-08,23
13289,2006-01-08,24
12449,2006-01-09,1
12023,2006-01-09,2
11863,2006-01-09,3
11885,2006-01-09,4
12236,2006-01-09,5
13445,2006-01-09,6
15772,2006-01-09,7
17274,2006-01-09,8
17459,2006-01-09,9
17489,2006-01-09,10
17889,2006-01-09,11
17825,2006-01-09,12
20841,2006-01-09,13
26252,2006-01-09,14
21731,2006-01-09,15
23057,2006-01-09,16
18315,2006-01-09,17
22010,2006-01-09,18
19417,2006-01-09,19
22752,2006-01-09,20
23052,2006-01-09,21
22395,2006-01-09,22
14688,2006-01-09,23
13207,2006-01-09,24
12295,2006-01-10,1
11825,2006-01-10,2
11639,2006-01-10,3
11656,2006-01-10,4
12009,2006-01-10,5
13248,2006-01-10,6
15589,2006-01-10,7
18541,2006-01-10,8
23346,2006-01-10,9
17370,2006-01-10,10
22546,2006-01-10,11
23315,2006-01-10,12
20449,2006-01-10,13
20596,2006-01-10,14
17736,2006-01-10,15
18841,2006-01-10,16
26837,2006-01-10,17
19766,2006-01-10,18
22734,2006-01-10,19
18527,2006-01-10,20
17844,2006-01-10,21
16665,2006-01-10,22
15027,2006-01-10,23
13525,2006-01-10,24
12601,2006-01-11,1
12102,2006-01-11,2
11867,2006-01-11,3
11836,2006-01-11,4
12144,2006-01-11,5
13258,2006-01-11,6
15558,2006-01-11,7
16973,2006-01-11,8
17060,2006-01-11,9
17105,2006-01-11,10
17225,2006-01-11,11
17253,2006-01-11,12
17104,2006-01-11,13
17050,2006-01-11,14
16910,2006-01-11,15
17099,2006-01-11,16
17988,2006-01-11,17
19006,2006-01-11,18
18756,2006-01-11,19
18194,2006-01-11,20
17359,2006-01-11,21
16048,2006-01-11,22
14404,2006-01-11,23
12849,2006-01-11,24
11874,2006-01-12,1
11276,2006-01-12,2
11081,2006-01-12,3
11093,2006-01-12,4
11401,2006-01-12,5
12537,2006-01-12,6
14876,2006-01-12,7
16230,2006-01-12,8
16324,2006-01-12,9
16367,2006-01-12,10
24087,2006-01-12,11
20620,2006-01-12,12
20873,2006-01-12,13
24241,2006-01-12,14
21115,2006-01-12,15
21696,2006-01-12,16
17859,2006-01-12,17
18201,2006-01-12,18
18251,2006-01-12,19
17839,2006-01-12,20
17076,2006-01-12,21
15966,2006-01-12,22
14348,2006-01-12,23
12867,2006-01-12,24
11975,2006-01-13,1
11510,2006-01-13,2
11330,2006-01-13,3
11372,2006-01-13,4
11724,2006-01-13,5
12946,2006-01-13,6
15277,2006-01-13,7
16671,2006-01-13,8
16826,2006-01-13,9
16777,2006-01-13,10
16758,2006-01-13,11
16670,2006-01-13,12
23721,2006-01-13,13
16317,2006-01-13,14
16166,2006-01-13,15
16204,2006-01-13,16
17023,2006-01-13,17
17908,2006-01-13,18
17620,2006-01-13,19
16979,2006-01-13,20
16263,2006-01-13,21
15341,2006-01-13,22
14054,2006-01-13,23
12677,2006-01-13,24
11721,2006-01-14,1
11130,2006-01-14,2
10789,2006-01-14,3
10620,2006-01-14,4
10663,2006-01-14,5
12728,2006-01-14,6
16130,2006-01-14,7
15075,2006-01-14,8
14645,2006-01-14,9
17396,2006-01-14,10
20164,2006-01-14,11
21937,2006-01-14,12
18722,2006-01-14,13
21285,2006-01-14,14
20911,2006-01-14,15
19374,2006-01-14,16
16584,2006-01-14,17
18076,2006-01-14,18
16510,2006-01-14,19
15963,2006-01-14,20
15296,2006-01-14,21
14572,2006-01-14,22
13725,2006-01-14,23
12776,2006-01-14,24
11923,2006-01-15,1
11405,2006-01-15,2
11181,2006-01-15,3
11146,2006-01-15,4
11263,2006-01-15,5
